NUM,Date,Site,Plot,W_N,CentralSpecies,CommonName,ScientificName,SpeciesCode,GrowthHabit,WeedList,Tier_1,Tier_2,Tier_3,Tier_4,Epiphyte,PercentCover,Status,Presence,Notes
1146,22/08/2024,Seddon,2,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,0,0,0,0,N/A,1,1,
1163,26/09/2024,Seddon,5,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,0,0,0,0,N/A,1,1,
791,28/04/2023,Salford,4,N,Native,Redshank,Persicaria maculosa,PERmcl,Forb,0,1,1,0,0,0,N/A,1,1,
11,6/01/2023,Reid,2,N,Native,Harakeke,Phormium tenax,PHOten,Grass,0,3,3,3,0,0,N/A,0,1,
836,2/05/2023,Salford,8,W,Ligustrum lucidum,Harakeke,Phormium tenax,PHOten,Grass,0,7,7,7,0,0,N/A,0,1,
853,2/05/2023,Salford,8,N,Native,Harakeke,Phormium tenax,PHOten,Grass,0,1,1,1,0,0,N/A,0,1,
876,4/05/2023,Salford,10,W,Ligustrum lucidum,Harakeke,Phormium tenax,PHOten,Grass,0,3,3,1,0,0,N/A,0,1,
880,4/05/2023,Salford,10,N,Native,Harakeke,Phormium tenax,PHOten,Grass,0,3,3,1,0,0,N/A,0,1,
894,12/05/2023,Silvana,1,W,Paraserianthes lophantha,Harakeke,Phormium tenax,PHOten,Grass,0,5,5,5,0,0,N/A,0,1,
899,12/05/2023,Silvana,1,N,Native,Harakeke,Phormium tenax,PHOten,Grass,0,2,2,2,0,0,N/A,0,1,
908,12/05/2023,Silvana,2,W,Paraserianthes lophantha,Harakeke,Phormium tenax,PHOten,Grass,0,1,1,1,1,0,N/A,0,1,
916,12/05/2023,Silvana,2,N,Native,Harakeke,Phormium tenax,PHOten,Grass,0,2,2,2,0,0,N/A,0,1,
1001,2/12/2024,Netball,1,W,Paraserianthes lophantha,Harakeke,Phormium tenax,PHOten,Grass,0,1,1,1,1,0,N/A,0,1,
1010,2/12/2024,Netball,2,W,Paraserianthes lophantha,Harakeke,Phormium tenax,PHOten,Grass,0,1,1,1,1,0,N/A,0,1,
1037,2/12/2024,Netball,5,W,Ligustrum lucidum,Harakeke,Phormium tenax,PHOten,Grass,0,1,1,1,0,0,N/A,0,1,
240,23/02/2023,Ambury,2,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,2,2,2,0,0,N/A,1,1,
250,3/03/2023,Mick,1,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,11,11,3,0,0,N/A,1,1,
252,3/03/2023,Mick,1,N,Native,Inkweed,Phytolacca octandra,PHYoct,Forb,0,3,0,0,0,0,N/A,1,1,
264,13/03/2023,Spence,1,W,Ligustrum lucidum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,1,1,0,0,N/A,1,1,
369,17/03/2023,Ambury,6,N,Native,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,0,0,0,0,N/A,1,1,
402,20/03/2023,Winter,2,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,4,4,2,0,0,N/A,1,1,
535,24/03/2023,Sancta,2,N,Native,Inkweed,Phytolacca octandra,PHYoct,Forb,0,5,5,1,0,0,N/A,1,1,
552,24/03/2023,Sancta,4,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,2,2,2,1,0,N/A,1,1,
560,24/03/2023,Sancta,4,N,Native,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,0,0,0,0,N/A,1,1,
576,29/03/2023,Sancta,6,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,1,1,0,0,N/A,1,1,
609,29/03/2023,Sancta,10,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,1,1,0,0,N/A,1,1,
623,29/03/2023,Sancta,12,W,Solanum mauritianum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,,,,,,35,1,1,35 % Ground Cover (rooted outside of the plot)
648,14/04/2023,Cain,1,N,Native,Inkweed,Phytolacca octandra,PHYoct,Forb,0,2,0,0,0,0,N/A,1,1,
860,4/05/2023,Salford,9,W,Ligustrum lucidum,Inkweed,Phytolacca octandra,PHYoct,Forb,0,1,1,0,0,0,N/A,1,1,
247,23/02/2023,Ambury,2,W,Solanum mauritianum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,0,0,0,N/A,0,1,
263,13/03/2023,Spence,1,W,Ligustrum lucidum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,0,0,0,N/A,0,1,
299,15/03/2023,Eirian,2,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,0,0,0,N/A,0,1,
332,17/03/2023,Ambury,3,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,2,2,2,1,0,N/A,0,1,
353,17/03/2023,Ambury,5,W,Solanum mauritianum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,0,0,N/A,0,1,
377,17/03/2023,Ambury,7,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,1,0,N/A,0,1,
379,17/03/2023,Ambury,8,W,Solanum mauritianum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,1,0,N/A,0,1,
381,17/03/2023,Ambury,8,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,2,2,2,2,0,N/A,0,1,
413,20/03/2023,Winter,2,W,Solanum mauritianum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,0,0,0,0,N/A,0,1,
442,20/03/2023,Winter,4,W,Solanum mauritianum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,0,0,0,0,N/A,0,1,
593,29/03/2023,Sancta,8,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,0,0,0,0,N/A,0,1,
682,19/04/2023,Burns,1,W,Ligustrum lucidum,karo,Pittosporum crassifolium,PITcrf,Tree,0,6,4,1,1,0,N/A,0,1,
687,19/04/2023,Burns,1,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,3,0,0,0,N/A,0,1,
700,19/04/2023,Burns,2,W,Ligustrum lucidum,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,1,0,0,0,N/A,0,1,
904,12/05/2023,Silvana,1,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,1,0,N/A,0,1,
937,12/05/2023,Silvana,3,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,11,11,9,7,0,N/A,0,1,
960,2/01/2024,England,2,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,1,0,N/A,0,1,
968,2/01/2024,England,3,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,3,3,3,0,N/A,0,1,
976,2/01/2024,England,3,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,0,0,N/A,0,1,
998,2/12/2024,Netball,1,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,1,0,N/A,0,1,
1016,2/12/2024,Netball,2,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,2,2,1,0,0,N/A,0,1,
1022,2/12/2024,Netball,3,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,2,1,1,1,0,N/A,0,1,
1030,2/12/2024,Netball,4,W,Ligustrum lucidum,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,1,0,0,0,N/A,0,1,
1036,2/12/2024,Netball,5,W,Ligustrum lucidum,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,0,0,0,N/A,0,1,
1040,2/12/2024,Netball,5,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,1,0,0,N/A,0,1,
1065,14/02/2024,Netball,7,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,3,2,0,0,N/A,0,1,
1068,14/02/2024,Netball,7,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,3,2,0,0,N/A,0,1,
1073,3/01/2024,Netball,8,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,4,4,2,0,0,N/A,0,1,
1088,3/01/2024,Netball,10,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,2,1,0,0,N/A,0,1,
1090,3/01/2024,Netball,10,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,0,0,0,0,N/A,0,1,
1109,16/07/2024,Netball,11,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,4,4,1,0,0,N/A,0,1,
1117,16/07/2024,Netball,12,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,1,1,0,0,0,N/A,0,1,
1123,22/08/2024,Seddon,1,W,Paraserianthes lophantha,karo,Pittosporum crassifolium,PITcrf,Tree,0,3,3,3,2,0,N/A,0,1,
1176,5/11/2024,Seddon,7,N,Native,karo,Pittosporum crassifolium,PITcrf,Tree,0,2,0,0,0,0,N/A,0,1,
275,13/03/2023,Spence,1,N,Native,Tarata,Pittosporum eugenioides,PITeug,Tree,0,1,1,0,0,0,N/A,0,1,
741,28/04/2023,Salford,2,W,Ligustrum lucidum,Tarata,Pittosporum eugenioides,PITeug,Tree,0,1,1,1,1,0,N/A,0,1,
812,2/05/2023,Salford,6,W,Ligustrum lucidum,Kohuhu,Pittosporum tenuifolium,PITten,Tree,0,1,1,1,1,0,N/A,0,1,
828,  02/05/2023,Salford,7,W,Ligustrum lucidum,Kohuhu,Pittosporum tenuifolium,PITten,Tree,0,1,1,1,1,0,N/A,0,1,
1127,22/08/2024,Seddon,1,W,Paraserianthes lophantha,Tawapou,Planchonella costata,PLAcos,Tree,0,1,1,1,1,0,N/A,0,1,
187,10/02/2023,Todd,3,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,1,0,0,0,0,N/A,1,1,
508,24/03/2023,Sancta,1,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,5,5,1,0,0,N/A,1,1,
534,24/03/2023,Sancta,2,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,2,2,0,0,0,N/A,1,1,
544,24/03/2023,Sancta,3,W,Solanum mauritianum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,1,0,0,0,0,N/A,1,1,
605,29/03/2023,Sancta,10,W,Solanum mauritianum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,20,20,0,0,0,N/A,1,1,
778,28/04/2023,Salford,4,W,Ligustrum lucidum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,1,1,0,0,0,N/A,1,1,
795,28/04/2023,Salford,4,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,1,0,0,0,0,N/A,1,1,
820,  02/05/2023,Salford,7,W,Ligustrum lucidum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,20,7,0,0,0,N/A,1,1,
829,2/05/2023,Salford,7,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,22,8,0,0,0,N/A,1,1,
838,2/05/2023,Salford,8,W,Ligustrum lucidum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,17,8,0,0,0,N/A,1,1,
844,2/05/2023,Salford,8,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,26,14,0,0,0,N/A,1,1,
931,12/05/2023,Silvana,3,W,Ligustrum lucidum,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,4,0,0,0,0,N/A,1,1,
1003,2/12/2024,Netball,1,W,Paraserianthes lophantha,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,1,0,0,0,0,N/A,1,1,
1050,14/02/2024,Netball,6,W,Paraserianthes lophantha,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,4,2,2,0,0,N/A,1,1,
1056,14/02/2024,Netball,6,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,2,1,0,0,0,N/A,1,1,
1108,16/07/2024,Netball,11,N,Native,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,8,7,0,0,0,N/A,1,1,
1113,16/07/2024,Netball,12,W,Paraserianthes lophantha,Ribwort plantain,Plantago lanceolata,PLAlan,Forb,0,12,12,0,0,0,N/A,1,1,
421,20/03/2023,Winter,2,N,Native,Ecklon Spurflower,Plectranthus ecklonii,PLEeck,Forb,1,2,2,1,0,0,N/A,1,1,
103,7/02/2023,Bacon,4,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,1,1,1,1,0,N/A,0,1,
463,21/03/2023,Nataly,1,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,3,3,3,1,0,N/A,0,1,
503,21/03/2023,Nataly,3,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,1,1,1,0,0,N/A,0,1,
643,14/04/2023,Cain,1,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,1,1,1,1,0,N/A,0,1,
738,28/04/2023,Salford,2,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,6,3,0,0,0,N/A,0,1,
752,28/04/2023,Salford,3,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,5,1,1,0,0,N/A,0,1,
770,28/04/2023,Salford,4,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,6,2,0,0,0,N/A,0,1,
782,28/04/2023,Salford,4,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,2,0,0,0,0,N/A,0,1,
803,2/05/2023,Salford,5,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,1,0,0,0,0,N/A,0,1,
806,2/05/2023,Salford,5,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,1,1,0,0,0,N/A,0,1,
823,  02/05/2023,Salford,7,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,2,2,0,0,0,N/A,0,1,
841,2/05/2023,Salford,8,W,Ligustrum lucidum,Totara,Podocarpus totara,PODtot,Tree,0,1,0,0,0,0,N/A,0,1,
898,12/05/2023,Silvana,1,W,Paraserianthes lophantha,Totara,Podocarpus totara,PODtot,Tree,0,1,1,0,0,0,N/A,0,1,
914,12/05/2023,Silvana,2,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,7,2,0,0,0,N/A,0,1,
1083,3/01/2024,Netball,9,N,Native,Totara,Podocarpus totara,PODtot,Tree,0,1,1,1,0,0,N/A,0,1,
191,10/02/2023,Todd,3,N,Native,Self-heal,Prunella vulgaris,PRUvul,Forb,0,2,1,0,0,0,N/A,1,1,
222,10/02/2023,Todd,6,N,Native,Self-heal,Prunella vulgaris,PRUvul,Forb,0,1,1,0,0,0,N/A,1,1,
765,28/04/2023,Salford,3,N,Native,Self-heal,Prunella vulgaris,PRUvul,Forb,0,8,8,0,0,0,N/A,1,1,
773,28/04/2023,Salford,4,W,Ligustrum lucidum,Self-heal,Prunella vulgaris,PRUvul,Forb,0,2,0,0,0,0,N/A,1,1,
789,28/04/2023,Salford,4,N,Native,Self-heal,Prunella vulgaris,PRUvul,Forb,0,3,0,0,0,0,N/A,1,1,
120,8/02/2023,Yates,1,W,Ligustrum lucidum,Taiwan Cherry,Prunus campanulata,PRUcam,Tree,1,2,1,0,0,0,N/A,1,1,
646,14/04/2023,Cain,1,N,Native,Taiwan Cherry,Prunus campanulata,PRUcam,Tree,1,2,1,0,0,0,N/A,1,1,
859,4/05/2023,Salford,9,W,Ligustrum lucidum,Raukaua anomalus,Pseudopanax anomalus,PSEano,Shrub,0,9,0,0,0,0,N/A,0,1,
649,14/04/2023,Cain,1,N,Native,Lancewood,Pseudopanax crassifolius,PSEcra,Tree,0,1,1,1,0,0,N/A,0,1,
693,19/04/2023,Burns,1,N,Native,Houpara,Pseudopanax lesonii,PSEles,Tree,0,3,2,1,0,0,N/A,0,1,
712,19/04/2023,Burns,2,N,Native,Houpara,Pseudopanax lesonii,PSEles,Tree,0,9,9,8,7,0,N/A,0,1,
1124,22/08/2024,Seddon,1,W,Paraserianthes lophantha,Houpara,Pseudopanax lesonii,PSEles,Tree,0,1,1,1,1,0,N/A,0,1,
1132,22/08/2024,Seddon,1,N,Native,Houpara,Pseudopanax lesonii,PSEles,Tree,0,2,1,1,1,0,N/A,0,1,
52,26/01/2023,Felicity,1,W,Ligustrum lucidum,Houpara,Pseudopanaz lessonii,PSEles,Tree,0,1,1,0,0,0,N/A,0,1,
531,24/03/2023,Sancta,2,W,Solanum mauritianum,Braken,Pteridium esculentum,PTEesc,Fern,0,4,4,4,0,0,N/A,0,1,
169,8/02/2023,Yates,3,N,Native,Ribbon Fern,Pteris cretica,PTEcre,Fern,1,1,1,0,0,0,N/A,1,1,
171,10/02/2023,Todd,1,W,Solanum mauritianum,Shaking brake,Pteris tremula,PTEtre,Fern,0,2,2,2,0,0,N/A,0,1,
198,10/02/2023,Todd,4,W,Solanum mauritianum,Shaking brake,Pteris tremula,PTEtre,Fern,0,1,1,1,0,0,N/A,0,1,
281,15/03/2023,Eirian,1,N,Native,Shaking brake,Pteris tremula,PTEtre,Fern,0,4,2,1,0,0,N/A,0,1,
302,15/03/2023,Eirian,2,N,Native,Shaking brake,Pteris tremula,PTEtre,Fern,0,1,0,0,0,0,N/A,0,1,
864,4/05/2023,Salford,9,W,Ligustrum lucidum,Shaking brake,Pteris tremula,PTEtre,Fern,0,1,0,0,0,0,N/A,0,1,
944,2/01/2024,England,1,W,Paraserianthes lophantha,Shaking brake,Pteris tremula,PTEtre,Fern,0,1,1,1,0,0,N/A,0,1,
1129,22/08/2024,Seddon,1,W,Paraserianthes lophantha,Shaking brake,Pteris tremula,PTEtre,Fern,0,1,1,1,0,0,N/A,0,1,
618,29/03/2023,Sancta,11,W,Solanum mauritianum,Tutukiwi,Pterostylis banksii,PTEban,Forb,0,1,0,0,0,0,N/A,0,1,
230,23/02/2023,Ambury,1,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,30,1,1,30 % Ground Cover
239,23/02/2023,Ambury,1,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,N/A,1,1,10 % Ground Cover
330,17/03/2023,Ambury,3,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,1,1,0,0,0,N/A,1,1,
358,17/03/2023,Ambury,5,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,2,1,1,2 % ground cover
373,17/03/2023,Ambury,7,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,4,1,0,0,0,N/A,1,1,
417,20/03/2023,Winter,2,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,11,0,0,0,0,N/A,1,1,
432,20/03/2023,Winter,3,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,30,1,1,30 % Ground Cover
446,20/03/2023,Winter,4,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,60,1,1,60 % Ground Cover
453,20/03/2023,Winter,4,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,70,1,1,70 % Ground Cover
511,24/03/2023,Sancta,1,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,30,1,1,30 % Ground Cover
521,24/03/2023,Sancta,1,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,20,1,1,20 % Ground Cover
533,24/03/2023,Sancta,2,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,25,1,1,25 % Ground Cover
543,24/03/2023,Sancta,3,W,Solanum mauritianum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,30,1,1,30 % Ground Cover
548,24/03/2023,Sancta,3,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,2,1,1,2 % ground cover
788,28/04/2023,Salford,4,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,2,0,0,0,0,N/A,1,1,
837,2/05/2023,Salford,8,W,Ligustrum lucidum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,,,,,,3,1,1,3 % Ground Cover
846,2/05/2023,Salford,8,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,18,3,0,0,0,N/A,1,1,
867,4/05/2023,Salford,9,N,Native,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,29,10,0,0,0,N/A,1,1,
924,12/05/2023,Silvana,3,W,Ligustrum lucidum,Creeping buttercup,Ranunculus repens,RANrep,Forb,0,40,8,0,0,0,N/A,1,1,
209,10/02/2023,Todd,5,W,Solanum mauritianum,Buttercup,Ranunculus sp.,RAN,Forb,0,1,0,0,0,0,N/A,1,1,
698,19/04/2023,Burns,2,W,Ligustrum lucidum,Sexton's Bride,Rhaphiolepis umbellata,RHAumb,Shrub,1,10,4,1,1,0,N/A,1,1,
711,19/04/2023,Burns,2,N,Native,Sexton's Bride,Rhaphiolepis umbellata,RHAumb,Shrub,1,22,3,1,1,0,N/A,1,1,
754,28/04/2023,Salford,3,W,Ligustrum lucidum,Sexton's Bride,Rhaphiolepis umbellata,RHAumb,Shrub,1,1,0,0,0,0,N/A,1,1,
805,2/05/2023,Salford,5,N,Native,Sexton's Bride,Rhaphiolepis umbellata,RHAumb,Shrub,1,2,0,0,0,0,N/A,1,1,
25,11/01/2023,Jensen,1,W,Solanum mauritianum,Nikau Palm,Rhopalostylis sapida,RHOsap,Tree,0,2,2,2,0,0,N/A,0,1,
635,14/04/2023,Cain,1,W,Ligustrum lucidum,Rose sp.,Rose,,Forb,0,5,4,0,0,1,N/A,1,1,
178,10/02/2023,Todd,2,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,1,1,0,0,0,N/A,1,1,
180,10/02/2023,Todd,3,W,Solanum mauritianum,Blackberry,Rubus fruticosus,RUBfru,Vine,1,9,7,3,0,0,N/A,1,1,
188,10/02/2023,Todd,3,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,3,2,0,0,0,N/A,1,1,
207,10/02/2023,Todd,5,W,Solanum mauritianum,Blackberry,Rubus fruticosus,RUBfru,Vine,1,5,2,0,0,0,N/A,1,1,
214,10/02/2023,Todd,5,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,5,2,0,0,0,N/A,1,1,
228,10/02/2023,Todd,6,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,2,2,1,0,0,N/A,1,1,
251,3/03/2023,Mick,1,W,Solanum mauritianum,Blackberry,Rubus fruticosus,RUBfru,Vine,1,1,1,0,0,0,N/A,1,1,
257,3/03/2023,Mick,1,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,4,0,0,0,0,N/A,1,1,
409,20/03/2023,Winter,2,W,Solanum mauritianum,Blackberry,Rubus fruticosus,RUBfru,Vine,1,1,0,0,0,0,N/A,1,1,
551,24/03/2023,Sancta,4,W,Solanum mauritianum,Blackberry,Rubus fruticosus,RUBfru,Vine,1,,,,,,65,1,1,65 % Ground cover
942,2/01/2024,England,1,W,Paraserianthes lophantha,Blackberry,Rubus fruticosus,RUBfru,Vine,1,5,5,4,0,0,N/A,1,1,
950,2/01/2024,England,1,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,2,2,0,0,0,N/A,1,1,
972,2/01/2024,England,3,W,Paraserianthes lophantha,Blackberry,Rubus fruticosus,RUBfru,Vine,1,3,3,0,0,0,N/A,1,1,
988,2/01/2024,England,4,W,Paraserianthes lophantha,Blackberry,Rubus fruticosus,RUBfru,Vine,1,1,1,0,0,0,N/A,1,1,
995,2/01/2024,England,4,N,Native,Blackberry,Rubus fruticosus,RUBfru,Vine,1,1,1,0,0,0,N/A,1,1,
366,17/03/2023,Ambury,6,W,Solanum mauritianum,Clustered doc,Rumex conglomeratus,RUMcon,Forb,0,,,,,,17,1,1,17 % Ground Cover
367,17/03/2023,Ambury,6,N,Native,Clustered doc,Rumex conglomeratus,RUMcon,Forb,0,2,1,0,0,0,N/A,1,1,
229,23/02/2023,Ambury,1,W,Solanum mauritianum,Bitter Dock,Rumex obtusifolius,RUMobt,Forb,0,4,3,0,0,0,N/A,1,1,
236,23/02/2023,Ambury,1,N,Native,Bitter Dock,Rumex obtusifolius,RUMobt,Forb,0,1,1,0,0,0,N/A,1,1,
351,17/03/2023,Ambury,5,W,Solanum mauritianum,Broad-leaf doc,Rumex obtusifolius,RUMobt,Forb,0,3,3,2,0,0,N/A,1,1,
436,20/03/2023,Winter,3,N,Native,Broad-leaf doc,Rumex obtusifolius,RUMobt,Forb,0,1,1,0,0,0,N/A,1,1,
637,14/04/2023,Cain,1,W,Ligustrum lucidum,Bitter Dock,Rumex obtusifolius,RUMobt,Forb,0,1,1,0,0,0,N/A,1,1,
866,4/05/2023,Salford,9,N,Native,Broad-leaf doc,Rumex obtusifolius,RUMobt,Forb,0,4,3,1,0,0,N/A,1,1,
889,4/05/2023,Salford,11,N,Native,Broad-leaf doc,Rumex obtusifolius,RUMobt,Forb,0,2,0,0,0,0,N/A,1,1,
323,17/03/2023,Ambury,2,N,Native,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,2,0,0,0,0,N/A,1,1,
401,20/03/2023,Winter,2,W,Solanum mauritianum,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,2,1,0,0,0,N/A,1,1,
420,20/03/2023,Winter,2,N,Native,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,7,0,0,0,0,N/A,1,1,
452,20/03/2023,Winter,4,N,Native,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,1,1,1,0,0,N/A,1,1,
516,24/03/2023,Sancta,1,N,Native,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,1,0,0,0,0,N/A,1,1,
575,29/03/2023,Sancta,6,W,Solanum mauritianum,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,5,0,0,0,0,N/A,1,1,
585,29/03/2023,Sancta,7,W,Solanum mauritianum,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,8,0,0,0,0,N/A,1,1,
858,4/05/2023,Salford,9,W,Ligustrum lucidum,Fiddle doc,Rumex pulcher,RUMpul,Forb,0,4,0,0,0,0,N/A,1,1,
290,15/03/2023,Eirian,1,N,Native,Pate,Schefflera actinophylla ,SCHact,Tree,0,3,0,0,0,0,N/A,1,1,
134,8/02/2023,Yates,1,N,Native,German Ivy,Senecio mikanioides,SENmik,Vine,0,1,0,0,0,0,N/A,1,1,
601,29/03/2023,Sancta,9,W,Solanum mauritianum,German Ivy,Senecio mikanioides,SENmik,Vine,0,1,1,1,0,0,N/A,1,1,
956,2/01/2024,England,1,N,Native,German Ivy,Senecio mikanioides,SENmik,Vine,0,3,0,0,0,0,N/A,1,1,
958,2/01/2024,England,2,W,Paraserianthes lophantha,German Ivy,Senecio mikanioides,SENmik,Vine,0,,,,,,20,1,1,20 % ground cover
965,2/01/2024,England,2,N,Native,German Ivy,Senecio mikanioides,SENmik,Vine,0,7,2,0,0,0,N/A,1,1,
966,2/01/2024,England,3,W,Paraserianthes lophantha,German Ivy,Senecio mikanioides,SENmik,Vine,0,2,1,1,1,0,N/A,1,1,
984,2/01/2024,England,4,W,Paraserianthes lophantha,German Ivy,Senecio mikanioides,SENmik,Vine,0,5,3,1,0,0,N/A,1,1,
990,2/01/2024,England,4,N,Native,German Ivy,Senecio mikanioides,SENmik,Vine,0,2,0,0,0,0,N/A,1,1,
957,2/01/2024,England,1,N,Native,Groundsel,Senecio minimus,SENmin,Forb,0,1,1,1,0,0,N/A,0,1,
