ID,CreationDate,EndOutcome,y_xy,DistanceSEA,Flowers_Seeds_PodsMothPlant,HeightMetresMothPlant,Area_m2MothPlant,OldestGrowthStageMothPlant,Flowers_Seeds_PodsGinger,Height_metresGinger,Area_m2Ginger,OldestGrowthStageGinger,Flowers_Seeds_PodsClimbingAsparagus,HeightMetresClimbingAsparagus,Area_m2ClimbingAsparagus,OldestGrowthStageClimbingAsparagus,Flowers_Seeds_PodsBushyAsparagus,HeightMetresBushyAsparagus,Area_m2BushyAsparagus,Flowers_Seeds_PodsWoolly,HeightMetresWoolly,Area_m2Woolly,OldestGrowthStageWoolly,Flowers_Seeds_PodsRhamnus,HeightMetresRhamnus,Area_m2Rhamnus,OldestGrowthStageRhamnus,Flowers_Seeds_PodsCoastalBanksia,HeightMetresCoastalBanksia,Area_m2CoastalBanksia,OldestGrowthStageCoastalBanksia,Flowers_Seeds_PodsJasmine,HeightMetresJasmine,Area_m2Jasmine,OldestGrowthStageJasmine,Flowers_Seeds_PodsBlueMorningGlory,HeightMetresBlueMorningGlory,Area_m2BlueMorningGlory,OldestGrowthStageBlueMorningGlory,Flowers_Seeds_PodsEnglishIvy,HeightMetresEnglishIvy,Area_m2EnglishIvy,OldestGrowthStageEnglishIvy,Flowers_Seeds_PodsPeriwinkle,HeightMetresPeriwinkle,Area_m2Periwinkle,Flowers_Seeds_PodsMadeiraVine,HeightMetresMadeiraVine,Area_m2MadeiraVine,OldestGrowthStageMadeiraVine,Flowers_Seeds_PodsHoneysuckle,HeightMetresHoneysuckle,Area_m2Honeysuckle,OldestGrowthStageHoneysuckle,y_xy,x,y
80,28/04/2022 22:53,SQ,174.7244719 -36.80723478,0,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,2,2,Adult,174.7244719 -36.80723478,174.7244719,-36.80723478
81,28/04/2022 23:01,V,174.7251257 -36.80427987,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7251257 -36.80427987,174.7251257,-36.80427987
82,28/04/2022 23:17,SQ,174.7251459 -36.80442601,63.68,,,,,1-Too soon to tell,0.2,0.2,Seedling,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,3,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,,1,Juvenile,174.7251459 -36.80442601,174.7251459,-36.80442601
83,28/04/2022 23:21,SQ,174.7249889 -36.80832037,74.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,,,,,,,,,174.7249889 -36.80832037,174.7249889,-36.80832037
84,28/04/2022 23:35,S,174.7248677 -36.8044232,34.48,1-Too soon to tell,0.2,0.2,Seedling,1-Too soon to tell,0.3,0.3,Seedling,4-NoSignOfFlowering,0.5,5,Juvenile,,,,4-NoSignOfFlowering,0.3,0.5,Seedling,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,,4-NoSignOfFlowering,,,,,,,,,,,1-Too soon to tell,1,0.5,Juvenile,174.7248677 -36.8044232,174.7248677,-36.8044232
85,28/04/2022 23:56,SQ,174.7250546 -36.80457919,17.79,,,,,4-NoSignOfFlowering,1,7,Juvenile,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7250546 -36.80457919,174.7250546,-36.80457919
86,29/04/2022 0:11,SQ,174.7252624 -36.80469018,21.77,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.3,0.3,Seedling,,,,,,,,,,,,,4-NoSignOfFlowering,3,3,Juvenile,,,,,,,,,,,,,,,,174.7252624 -36.80469018,174.7252624,-36.80469018
87,29/04/2022 0:14,SQ,174.725521 -36.80857625,79.49,6-Pods bursting or fruit mature,3,20,Adult,2-Buds forming,2,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,20,Adult,,,,,,,,,,,,174.725521 -36.80857625,174.725521,-36.80857625
88,29/04/2022 0:52,SQ,174.7252712 -36.80482278,22.35,1-Too soon to tell,0.3,1,Seedling,5-Pods or Fruit forming,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,5,Adult,5-Pods or Fruit forming,2,2,Adult,,,,,,,,,,,,174.7252712 -36.80482278,174.7252712,-36.80482278
89,29/04/2022 1:48,SQ,174.7254032 -36.80917624,102.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,,,,,,,,,,,,,,174.7254032 -36.80917624,174.7254032,-36.80917624
90,29/04/2022 2:00,SQ,174.7255565 -36.80953692,55.38,6-Pods bursting or fruit mature,2,4,Adult,0-Don't know,,,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,4,Adult,,,,,,,,,3-Flowers visible,,3,,,,,6-Pods bursting or fruit mature,2,3,Adult,174.7255565 -36.80953692,174.7255565,-36.80953692
91,29/04/2022 2:14,S,174.7252954 -36.80967727,50.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,,,,,,,,,174.7252954 -36.80967727,174.7252954,-36.80967727
92,29/04/2022 2:16,SQ,174.7255565 -36.80953692,55.38,4-NoSignOfFlowering,1,0.2,Seedling,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7255565 -36.80953692,174.7255565,-36.80953692
93,29/04/2022 2:40,S,174.7243441 -36.80951994,28.95,4-NoSignOfFlowering,0.2,1,Seedling,,,,,,,,,,,,3-Flowers visible,2,1,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.2,0.2,Seedling,,,,,,,,,,,,174.7243441 -36.80951994,174.7243441,-36.80951994
94,29/04/2022 2:53,SQ,174.7238572 -36.8094787,0,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,3-Flowers visible,2.5,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7238572 -36.8094787,174.7238572,-36.8094787
95,29/04/2022 2:54,SQ,174.7245977 -36.80950896,12,4-NoSignOfFlowering,0.25,0.25,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,4,4,,,,,,,6,12,,,,,5-Pods or Fruit forming,4,,Adult,3-Flowers visible,2,10,,174.7245977 -36.80950896,174.7245977,-36.80950896
96,2/05/2022 2:16,SQ,174.7253779 -36.80866537,75.31,1-Too soon to tell,0.3,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,2,3,Adult,174.7253779 -36.80866537,174.7253779,-36.80866537
97,3/05/2022 1:30,SQ,174.7243391 -36.80979973,0,1-Too soon to tell,0.2,0.25,Juvenile,,,,,,,,,,,,1-Too soon to tell,0.3,0.25,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7243391 -36.80979973,174.7243391,-36.80979973
98,3/05/2022 1:48,V,174.7211708 -36.81051676,74.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7211708 -36.81051676,174.7211708,-36.81051676
99,3/05/2022 1:57,SQ,174.7211147 -36.81051902,74.81,1-Too soon to tell,0.4,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7211147 -36.81051902,174.7211147,-36.81051902
100,3/05/2022 2:07,S,174.7213234 -36.81038706,73.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7213234 -36.81038706,174.7213234,-36.81038706
101,3/05/2022 2:14,SQ,174.7213234 -36.81038706,73.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7213234 -36.81038706,174.7213234,-36.81038706
102,3/05/2022 3:11,SQ,174.7211499 -36.81018769,56.66,1-Too soon to tell,0.5,0.5,Juvenile,1-Too soon to tell,1,1,Juvenile,,,,,,,,1-Too soon to tell,0.3,0.3,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7211499 -36.81018769,174.7211499,-36.81018769
103,3/05/2022 3:19,SQ,174.7210966 -36.81023706,73.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7210966 -36.81023706,174.7210966,-36.81023706
104,3/05/2022 3:30,SQ,174.7210936 -36.81018995,70.75,,,,,,,,,1-Too soon to tell,0.2,0.2,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7210936 -36.81018995,174.7210936,-36.81018995
105,3/05/2022 22:08,SQ,174.7205849 -36.81009624,46.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7205849 -36.81009624,174.7205849,-36.81009624
106,3/05/2022 22:22,SQ,174.7212841 -36.80995649,42.62,,,,,,,,,,,,,,,,1-Too soon to tell,0.1,0.5,Seedling,,,,,,,,,,,,,1-Too soon to tell,1,1,Adult,,,,,,,,,,,,,,,,174.7212841 -36.80995649,174.7212841,-36.80995649
107,3/05/2022 22:43,SQ,174.7212553 -36.80958536,36.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7212553 -36.80958536,174.7212553,-36.80958536
108,3/05/2022 23:10,SQ,174.7211572 -36.80937192,29.08,1-Too soon to tell,0.5,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7211572 -36.80937192,174.7211572,-36.80937192
109,3/05/2022 23:37,SQ,174.7230219 -36.8088149,0,2-Buds forming,2,2,Adult,1-Too soon to tell,1.5,1,Juvenile,,,,,,,,2-Buds forming,1,1,Juvenile,,,,,,,,,1-Too soon to tell,1,1,Juvenile,,,,,1-Too soon to tell,2,4,Adult,,,,,,,,1-Too soon to tell,2,1,Adult,174.7230219 -36.8088149,174.7230219,-36.8088149
110,4/05/2022 0:08,SQ,174.7230204 -36.8087473,0,6-Pods bursting or fruit mature,3,2,Adult,3-Flowers visible,2,3,Adult,1-Too soon to tell,0.5,0.25,Adult,1-Too soon to tell,0.5,0.5,,,,,,,,,,,,,4-NoSignOfFlowering,1,5,Adult,,,,,6-Pods bursting or fruit mature,3,6,Adult,,,,,,,,1-Too soon to tell,3,4,,174.7230204 -36.8087473,174.7230204,-36.8087473
111,4/05/2022 0:51,SQ,174.720526 -36.8094023,0,1-Too soon to tell,1,6,Adult,1-Too soon to tell,0.5,2,Adult,1-Too soon to tell,0.5,0.25,Juvenile,,,,,,,,,,,,,,,,1-Too soon to tell,0.5,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,174.720526 -36.8094023,174.720526,-36.8094023
112,4/05/2022 2:03,SQ,174.7230197 -36.80848394,0,,,,,6-Pods bursting or fruit mature,1.5,6,Adult,,,,,,,,4-NoSignOfFlowering,0.5,0.75,Juvenile,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,,,,,,,,,174.7230197 -36.80848394,174.7230197,-36.80848394
113,4/05/2022 2:09,S,174.722746 -36.80839505,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.722746 -36.80839505,174.722746,-36.80839505
114,4/05/2022 2:24,SQ,174.7224248 -36.80837829,38.3,,,,,6-Pods bursting or fruit mature,1,2,Adult,,,,,4-NoSignOfFlowering,0.5,0.25,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.3,2,Adult,,,,,,,,4-NoSignOfFlowering,2,1,Adult,174.7224248 -36.80837829,174.7224248,-36.80837829
115,4/05/2022 2:36,SQ,174.7216938 -36.80858923,38.3,,,,,6-Pods bursting or fruit mature,2,1,Adult,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7216938 -36.80858923,174.7216938,-36.80858923
116,4/05/2022 2:57,SQ,174.7219593 -36.80857266,105.31,4-NoSignOfFlowering,3,2,Adult,5-Pods or Fruit forming,2,2,Adult,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,3,Adult,174.7219593 -36.80857266,174.7219593,-36.80857266
117,5/05/2022 22:21,S,174.7224718 -36.80732485,28.77,4-NoSignOfFlowering,3,4,Juvenile,4-NoSignOfFlowering,2,1,Juvenile,,,,,,,,2-Buds forming,2,3,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Juvenile,174.7224718 -36.80732485,174.7224718,-36.80732485
118,5/05/2022 22:48,SQ,174.7214831 -36.80892596,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7214831 -36.80892596,174.7214831,-36.80892596
119,5/05/2022 23:00,SQ,174.7214903 -36.80906757,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7214903 -36.80906757,174.7214903,-36.80906757
120,5/05/2022 23:08,SQ,174.7217957 -36.8090516,39.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7217957 -36.8090516,174.7217957,-36.8090516
121,5/05/2022 23:19,SQ,174.7215005 -36.80920436,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Pods bursting or fruit mature,2,8,Adult,,,,,,,,,,,,174.7215005 -36.80920436,174.7215005,-36.80920436
122,5/05/2022 23:43,SQ,174.7219757 -36.80920311,2.91,1-Too soon to tell,0.3,2,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,1,Adult,174.7219757 -36.80920311,174.7219757,-36.80920311
123,5/05/2022 23:46,S,174.7219854 -36.8093435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7219854 -36.8093435,174.7219854,-36.8093435
124,5/05/2022 23:59,SQ,174.7215128 -36.80937259,33.28,,,,,6-Pods bursting or fruit mature,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,2,2,Adult,174.7215128 -36.80937259,174.7215128,-36.80937259
125,6/05/2022 0:20,SQ,174.7215386 -36.80976641,0,4-NoSignOfFlowering,2.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,0.25,Adult,174.7215386 -36.80976641,174.7215386,-36.80976641
126,6/05/2022 1:14,SQ,174.7215557 -36.80992915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7215557 -36.80992915,174.7215557,-36.80992915
127,6/05/2022 1:42,SQ,174.7214269 -36.80994906,0,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7214269 -36.80994906,174.7214269,-36.80994906
128,6/05/2022 2:18,SQ,174.7214661 -36.81037855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7214661 -36.81037855,174.7214661,-36.81037855
129,6/05/2022 2:27,S,174.7214661 -36.81037855,0,4-NoSignOfFlowering,1,5,Juvenile,5-Pods or Fruit forming,3,10,Adult,,,,,,,,4-NoSignOfFlowering,3,6,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,4-NoSignOfFlowering,2,3,Juvenile,174.7214661 -36.81037855,174.7214661,-36.81037855
130,6/05/2022 2:46,SQ,174.7215748 -36.81024024,0,1-Too soon to tell,1,2,Adult,2-Buds forming,1,,Adult,,,,,,,,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,1-Too soon to tell,2,4,Adult,,,,,,,,,,,,,,,,,,,,174.7215748 -36.81024024,174.7215748,-36.81024024
131,9/05/2022 22:19,S,174.7198892 -36.81109733,76.7,4-NoSignOfFlowering,2,5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7198892 -36.81109733,174.7198892,-36.81109733
132,9/05/2022 22:19,S,174.7204266 -36.81077362,109.77,5-Pods or Fruit forming,3,7,Adult,,,,,,,,,,,,4-NoSignOfFlowering,1.2,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7204266 -36.81077362,174.7204266,-36.81077362
133,9/05/2022 22:31,SQ,174.7204106 -36.81096104,115,5-Pods or Fruit forming,2,8,Adult,,,,,,,,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7204106 -36.81096104,174.7204106,-36.81096104
134,9/05/2022 22:36,SQ,174.725779 -36.81200954,68.18,4-NoSignOfFlowering,1,2,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,,,,,,,,174.725779 -36.81200954,174.725779,-36.81200954
135,9/05/2022 22:45,S,174.7195577 -36.81000031,5.24,,,,,5-Pods or Fruit forming,3,5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7195577 -36.81000031,174.7195577,-36.81000031
136,9/05/2022 22:54,SQ,174.7196737 -36.8103083,38.15,4-NoSignOfFlowering,0.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,3,5,Adult,,,,,,,,,,,,174.7196737 -36.8103083,174.7196737,-36.8103083
137,9/05/2022 23:05,SQ,174.7195419 -36.80986167,0,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,4-NoSignOfFlowering,1,3,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7195419 -36.80986167,174.7195419,-36.80986167
138,9/05/2022 23:19,SQ,174.7195487 -36.80956772,0,6-Pods bursting or fruit mature,4,4,Adult,6-Pods bursting or fruit mature,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,3-Flowers visible,5,10,Adult,6-Pods bursting or fruit mature,3,5,Adult,,,,,,,,,,,,174.7195487 -36.80956772,174.7195487,-36.80956772
139,9/05/2022 23:27,SQ,174.7189416 -36.80947937,0,,,,,4-NoSignOfFlowering,1,2,Juvenile,4-NoSignOfFlowering,1,4,Seedling,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,2,Juvenile,,,,,,,,,,,,174.7189416 -36.80947937,174.7189416,-36.80947937
140,9/05/2022 23:47,SQ,174.7193362 -36.81033395,0,4-NoSignOfFlowering,3,5,Adult,,,,,,,,,,,,4-NoSignOfFlowering,0.3,1,Juvenile,,,,,,,,,,,,,,,,,1-Too soon to tell,0.2,1,Juvenile,,,,,,,,,,,,174.7193362 -36.81033395,174.7193362,-36.81033395
141,9/05/2022 23:53,SQ,174.7192733 -36.81019783,0,1-Too soon to tell,0.3,1,Seedling,6-Pods bursting or fruit mature,2,1,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.3,2,Adult,,,,,1-Too soon to tell,0.1,0.5,Seedling,,,,,,,,,,,,174.7192733 -36.81019783,174.7192733,-36.81019783
142,9/05/2022 23:57,S,174.7187253 -36.81035394,0,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,174.7187253 -36.81035394,174.7187253,-36.81035394
143,10/05/2022 0:09,SQ,174.7192852 -36.81096209,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,0.25,Adult,,,,,,,,,,,,174.7192852 -36.81096209,174.7192852,-36.81096209
144,10/05/2022 0:10,SQ,174.718963 -36.81042787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.718963 -36.81042787,174.718963,-36.81042787
145,10/05/2022 0:49,SQ,174.718812 -36.81102516,30.81,5-Pods or Fruit forming,4,1,Adult,,,,,,,,,,,,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,174.718812 -36.81102516,174.718812,-36.81102516
146,10/05/2022 0:53,DP,174.7177996 -36.8106901,67.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7177996 -36.8106901,174.7177996,-36.8106901
147,10/05/2022 0:55,SQ,174.718498 -36.81106779,29.33,4-NoSignOfFlowering,1,1,Juvenile,6-Pods bursting or fruit mature,3,5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.2,0.5,Seedling,,,,,,,,,,,,174.718498 -36.81106779,174.718498,-36.81106779
148,10/05/2022 1:06,SQ,174.718498 -36.81106779,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.2,0.1,Seedling,,,,,,,,,,,,174.718498 -36.81106779,174.718498,-36.81106779
149,10/05/2022 1:10,SQ,174.718498 -36.81106779,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.718498 -36.81106779,174.718498,-36.81106779
150,10/05/2022 1:11,SQ,174.7177658 -36.8103368,23.32,5-Pods or Fruit forming,3,10,Adult,,,,,,,,,,,,3-Flowers visible,3,3,Adult,,,,,,,,,4-NoSignOfFlowering,4,4,Adult,,,,,,,,,,,,,,,,,,,,174.7177658 -36.8103368,174.7177658,-36.8103368
151,10/05/2022 1:36,S,174.7181987 -36.81010165,0,4-NoSignOfFlowering,1,1,Juvenile,6-Pods bursting or fruit mature,2,15,Adult,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,3-Flowers visible,1,2,Adult,,,,,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,6-Pods bursting or fruit mature,5,10,Adult,,,,,,,,4-NoSignOfFlowering,1,2,Adult,174.7181987 -36.81010165,174.7181987,-36.81010165
152,10/05/2022 1:55,SQ,174.7177172 -36.81015424,25.21,4-NoSignOfFlowering,2,3,Juvenile,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,,,,,4-NoSignOfFlowering,3,4,Adult,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,,,,4-NoSignOfFlowering,3,2,Adult,174.7177172 -36.81015424,174.7177172,-36.81015424
153,10/05/2022 2:16,SQ,174.7174513 -36.8096312,84.76,,,,,6-Pods bursting or fruit mature,2,5,Adult,,,,,,,,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,174.7174513 -36.8096312,174.7174513,-36.8096312
154,10/05/2022 2:35,SQ,174.7175152 -36.80961751,40.74,,,,,1-Too soon to tell,0.2,0.25,Seedling,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,2,Adult,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,174.7175152 -36.80961751,174.7175152,-36.80961751
155,10/05/2022 2:55,SQ,174.7178193 -36.80946701,13.65,,,,,,,,,,,,,,,,3-Flowers visible,5,10,Adult,,,,,,,,,4-NoSignOfFlowering,2,5,Adult,,,,,3-Flowers visible,10,10,Adult,,,,,,,,,,,,174.7178193 -36.80946701,174.7178193,-36.80946701
156,10/05/2022 2:59,S,174.7178159 -36.80936286,0,,,,,3-Flowers visible,4,20,Adult,,,,,,,,3-Flowers visible,3,10,Adult,,,,,,,,,4-NoSignOfFlowering,10,20,Adult,,,,,,,,,,,,,,,,,,,,174.7178159 -36.80936286,174.7178159,-36.80936286
157,10/05/2022 3:19,SQ,174.7181052 -36.80877483,0,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,10,20,Adult,,,,,6-Pods bursting or fruit mature,2,20,Adult,,,,,,,,,,,,174.7181052 -36.80877483,174.7181052,-36.80877483
158,10/05/2022 3:38,SQ,174.7180408 -36.80864751,0,1-Too soon to tell,0.5,0.5,Juvenile,4-NoSignOfFlowering,0.2,1,Adult,4-NoSignOfFlowering,0.2,4,Adult,,,,4-NoSignOfFlowering,2,5,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,174.7180408 -36.80864751,174.7180408,-36.80864751
159,10/05/2022 22:41,SQ,174.7167041 -36.80894666,0,1-Too soon to tell,0.2,0.25,Seedling,6-Pods bursting or fruit mature,1,3,Adult,4-NoSignOfFlowering,0.5,2,Adult,,,,1-Too soon to tell,0.1,0.25,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7167041 -36.80894666,174.7167041,-36.80894666
160,10/05/2022 22:49,SQ,174.7165683 -36.80887885,17.03,,,,,1-Too soon to tell,0.3,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7165683 -36.80887885,174.7165683,-36.80887885
161,10/05/2022 23:14,SQ,174.7161211 -36.80872827,58.46,4-NoSignOfFlowering,0.5,1,Juvenile,0-Don't know,0.5,1,Juvenile,4-NoSignOfFlowering,1,1,Adult,,,,1-Too soon to tell,0.2,0.25,Seedling,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,,,,,,,,174.7161211 -36.80872827,174.7161211,-36.80872827
162,10/05/2022 23:31,DP,174.7163914 -36.80964601,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7163914 -36.80964601,174.7163914,-36.80964601
163,10/05/2022 23:51,SQ,174.7172122 -36.80973125,82.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,,,,,3-Flowers visible,1,3,Adult,174.7172122 -36.80973125,174.7172122,-36.80973125
164,11/05/2022 0:19,SQ,174.7174502 -36.81046337,93.11,1-Too soon to tell,0.3,0.2,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.3,1,Adult,,,,,,,,,,,,174.7174502 -36.81046337,174.7174502,-36.81046337
165,11/05/2022 0:35,SQ,174.7175113 -36.80927247,0,,,,,5-Pods or Fruit forming,2,2,Adult,4-NoSignOfFlowering,0.4,1,Adult,,,,1-Too soon to tell,0.1,0.5,Seedling,,,,,,,,,4-NoSignOfFlowering,4,4,Adult,,,,,,,,,,,,,,,,,,,,174.7175113 -36.80927247,174.7175113,-36.80927247
166,11/05/2022 0:50,SQ,174.7178159 -36.80936286,0,,,,,6-Pods bursting or fruit mature,2,4,Adult,,,,,,,,3-Flowers visible,3,4,Adult,,,,,,,,,4-NoSignOfFlowering,4,5,Adult,,,,,,,,,,,,,,,,,,,,174.7178159 -36.80936286,174.7178159,-36.80936286
167,11/05/2022 22:28,SQ,174.7098548 -36.81607568,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7098548 -36.81607568,174.7098548,-36.81607568
